,path
6035,../dataset/train/8/n03604400_23350_0.jpg
6036,../dataset/train/8/n03398153_116_0.jpg
6037,../dataset/train/8/n03398153_20799_0.jpg
6038,../dataset/train/8/n03057724_2917_0.jpg
6039,../dataset/train/8/n03013438_12369_0.jpg
6040,../dataset/train/8/n04355511_2869_0.jpg
6041,../dataset/train/8/n03062015_322_0.jpg
6042,../dataset/train/8/n04355511_2527_0.jpg
6043,../dataset/train/8/n04197878_495_0.jpg
6044,../dataset/train/8/n04355511_2847_0.jpg
6045,../dataset/train/8/n04355511_2310_0.jpg
6046,../dataset/train/8/n03057724_1179_0.jpg
6047,../dataset/train/8/n03398153_8759_0.jpg
6048,../dataset/train/8/n04355511_4585_0.jpg
6049,../dataset/train/8/n03604400_14326_0.jpg
6050,../dataset/train/8/n03057724_717_0.jpg
6051,../dataset/train/8/n04355511_717_0.jpg
6052,../dataset/train/8/n03398153_21505_0.jpg
6053,../dataset/train/8/n03398153_16449_0.jpg
6054,../dataset/train/8/n03013438_33306_0.jpg
6055,../dataset/train/8/n04355511_6167_0.jpg
6056,../dataset/train/8/n03062015_1320_0.jpg
6057,../dataset/train/8/n03013438_6117_0.jpg
6058,../dataset/train/8/n03062015_1520_0.jpg
6059,../dataset/train/8/n03062015_13057_0.jpg
6060,../dataset/train/8/n03604400_34656_0.jpg
6061,../dataset/train/8/n04355511_5459_0.jpg
6062,../dataset/train/8/n03398153_6555_0.jpg
6063,../dataset/train/8/n04355511_2086_0.jpg
6064,../dataset/train/8/n04197878_865_1.jpg
6065,../dataset/train/8/n03604400_28659_0.jpg
6066,../dataset/train/8/n03604400_16203_0.jpg
6067,../dataset/train/8/n03062015_139_1.jpg
6068,../dataset/train/8/n04355511_6708_0.jpg
6069,../dataset/train/8/n03062015_3149_0.jpg
6070,../dataset/train/8/n03057724_2405_0.jpg
6071,../dataset/train/8/n03604400_22328_1.jpg
6072,../dataset/train/8/n04355511_8478_0.jpg
6073,../dataset/train/8/n03398153_14954_0.jpg
6074,../dataset/train/8/n04197878_7426_0.jpg
6075,../dataset/train/8/n03398153_26792_0.jpg
6076,../dataset/train/8/n03604400_39883_0.jpg
6077,../dataset/train/8/n04355511_83_0.jpg
6078,../dataset/train/8/n03398153_26512_0.jpg
6079,../dataset/train/8/n03013438_7421_0.jpg
6080,../dataset/train/8/n03013438_31696_0.jpg
6081,../dataset/train/8/n03062015_100_0.jpg
6082,../dataset/train/8/n04197878_1152_0.jpg
6083,../dataset/train/8/n03062015_4599_0.jpg
6084,../dataset/train/8/n03604400_3607_0.jpg
6085,../dataset/train/8/n03604400_2723_1.jpg
6086,../dataset/train/8/n03062015_18210_0.jpg
6087,../dataset/train/8/n03604400_206_0.jpg
6088,../dataset/train/8/n04355511_4879_0.jpg
6089,../dataset/train/8/n03604400_6521_0.jpg
6090,../dataset/train/8/n03062015_12784_0.jpg
6091,../dataset/train/8/n03398153_8204_0.jpg
6092,../dataset/train/8/n04355511_3887_0.jpg
6093,../dataset/train/8/n03062015_20698_0.jpg
6094,../dataset/train/8/n03013438_41132_0.jpg
6095,../dataset/train/8/n03062015_17689_0.jpg
6096,../dataset/train/8/n03398153_15936_0.jpg
6097,../dataset/train/8/n04355511_6667_0.jpg
6098,../dataset/train/8/n03013438_17483_0.jpg
6099,../dataset/train/8/n03398153_1797_0.jpg
6100,../dataset/train/8/n03013438_20337_0.jpg
6101,../dataset/train/8/n03062015_15298_0.jpg
6102,../dataset/train/8/n04355511_6007_0.jpg
6103,../dataset/train/8/n03062015_6237_0.jpg
6104,../dataset/train/8/n03062015_3012_1.jpg
6105,../dataset/train/8/n03604400_65038_0.jpg
6106,../dataset/train/8/n03604400_7427_0.jpg
6107,../dataset/train/8/n04355511_5515_0.jpg
6108,../dataset/train/8/n03057724_2889_0.jpg
6109,../dataset/train/8/n04355511_876_0.jpg
6110,../dataset/train/8/n03062015_19498_0.jpg
6111,../dataset/train/8/n03398153_38599_0.jpg
6112,../dataset/train/8/n03013438_2433_0.jpg
6113,../dataset/train/8/n03604400_7197_0.jpg
6114,../dataset/train/8/n04355511_4234_0.jpg
6115,../dataset/train/8/n04355511_3802_0.jpg
6116,../dataset/train/8/n03398153_1814_0.jpg
6117,../dataset/train/8/n03062015_1190_0.jpg
6118,../dataset/train/8/n04355511_6293_0.jpg
6119,../dataset/train/8/n03013438_31927_1.jpg
6120,../dataset/train/8/n03398153_12919_0.jpg
6121,../dataset/train/8/n03013438_34003_0.jpg
6122,../dataset/train/8/n03604400_31617_0.jpg
6123,../dataset/train/8/n03604400_11598_0.jpg
6124,../dataset/train/8/n03013438_33797_0.jpg
6125,../dataset/train/8/n04355511_3999_0.jpg
6126,../dataset/train/8/n03398153_6274_0.jpg
6127,../dataset/train/8/n03398153_12997_0.jpg
6128,../dataset/train/8/n03013438_4138_0.jpg
6129,../dataset/train/8/n04355511_5574_0.jpg
6130,../dataset/train/8/n03057724_3023_0.jpg
6131,../dataset/train/8/n03013438_22029_0.jpg
6132,../dataset/train/8/n04355511_1852_0.jpg
6133,../dataset/train/8/n03604400_10302_0.jpg
6134,../dataset/train/8/n03398153_9418_0.jpg
6135,../dataset/train/8/n03013438_17612_0.jpg
6136,../dataset/train/8/n04355511_8739_0.jpg
6137,../dataset/train/8/n03062015_3275_0.jpg
6138,../dataset/train/8/n03062015_3415_0.jpg
6139,../dataset/train/8/n03013438_11037_0.jpg
6140,../dataset/train/8/n03062015_5209_0.jpg
6141,../dataset/train/8/n03604400_35370_0.jpg
6142,../dataset/train/8/n03013438_27240_0.jpg
6143,../dataset/train/8/n03062015_3026_0.jpg
6144,../dataset/train/8/n03398153_442_0.jpg
6145,../dataset/train/8/n03062015_970_0.jpg
6146,../dataset/train/8/n03398153_15291_0.jpg
6147,../dataset/train/8/n04355511_6557_0.jpg
6148,../dataset/train/8/n04355511_2778_0.jpg
6149,../dataset/train/8/n03604400_4020_0.jpg
6150,../dataset/train/8/n03057724_860_0.jpg
6151,../dataset/train/8/n03604400_26947_0.jpg
6152,../dataset/train/8/n04355511_7396_1.jpg
6153,../dataset/train/8/n03398153_14588_0.jpg
6154,../dataset/train/8/n03062015_12976_0.jpg
6155,../dataset/train/8/n03013438_20228_0.jpg
6156,../dataset/train/8/n03013438_28244_0.jpg
6157,../dataset/train/8/n03604400_3138_0.jpg
6158,../dataset/train/8/n03398153_9259_0.jpg
6159,../dataset/train/8/n04355511_2138_0.jpg
6160,../dataset/train/8/n03604400_14275_0.jpg
6161,../dataset/train/8/n03398153_10825_0.jpg
6162,../dataset/train/8/n03604400_5566_0.jpg
6163,../dataset/train/8/n04355511_6215_0.jpg
6164,../dataset/train/8/n03604400_15572_0.jpg
6165,../dataset/train/8/n03013438_19239_0.jpg
6166,../dataset/train/8/n04355511_901_0.jpg
6167,../dataset/train/8/n03398153_4819_0.jpg
6168,../dataset/train/8/n03604400_4544_0.jpg
6169,../dataset/train/8/n04355511_7788_0.jpg
6170,../dataset/train/8/n03062015_3310_0.jpg
6171,../dataset/train/8/n03062015_12584_0.jpg
6172,../dataset/train/8/n03062015_2477_0.jpg
6173,../dataset/train/8/n03057724_271_0.jpg
6174,../dataset/train/8/n03786096_1407_0.jpg
6175,../dataset/train/8/n03013438_27930_0.jpg
6176,../dataset/train/8/n03062015_9493_0.jpg
6177,../dataset/train/8/n03013438_38512_0.jpg
6178,../dataset/train/8/n03013438_21691_0.jpg
6179,../dataset/train/8/n03013438_23797_0.jpg
6180,../dataset/train/8/n03013438_6370_0.jpg
6181,../dataset/train/8/n04355511_6436_0.jpg
6182,../dataset/train/8/n03013438_31348_0.jpg
6183,../dataset/train/8/n03013438_29291_0.jpg
6184,../dataset/train/8/n03604400_23365_0.jpg
6185,../dataset/train/8/n04355511_8614_0.jpg
6186,../dataset/train/8/n04355511_6379_0.jpg
6187,../dataset/train/8/n03013438_36099_1.jpg
6188,../dataset/train/8/n03398153_828_0.jpg
6189,../dataset/train/8/n03604400_19161_0.jpg
6190,../dataset/train/8/n04355511_170_0.jpg
6191,../dataset/train/8/n03398153_28832_0.jpg
6192,../dataset/train/8/n04197878_4370_0.jpg
6193,../dataset/train/8/n03062015_19310_0.jpg
6194,../dataset/train/8/n04355511_6134_0.jpg
6195,../dataset/train/8/n04355511_3730_0.jpg
6196,../dataset/train/8/n03604400_18308_0.jpg
6197,../dataset/train/8/n03398153_3806_0.jpg
6198,../dataset/train/8/n03062015_17132_0.jpg
6199,../dataset/train/8/n03604400_9900_0.jpg
6200,../dataset/train/8/n03604400_14377_0.jpg
6201,../dataset/train/8/n04355511_6453_0.jpg
6202,../dataset/train/8/n03013438_11640_0.jpg
6203,../dataset/train/8/n03062015_3586_0.jpg
6204,../dataset/train/8/n04355511_460_0.jpg
6205,../dataset/train/8/n03398153_9148_0.jpg
6206,../dataset/train/8/n03398153_9991_0.jpg
6207,../dataset/train/8/n03062015_18518_0.jpg
6208,../dataset/train/8/n03062015_3603_0.jpg
6209,../dataset/train/8/n04197878_327_0.jpg
6210,../dataset/train/8/n04355511_6879_0.jpg
6211,../dataset/train/8/n03604400_7413_0.jpg
6212,../dataset/train/8/n03057724_649_0.jpg
6213,../dataset/train/8/n03604400_30329_0.jpg
6214,../dataset/train/8/n04355511_809_0.jpg
6215,../dataset/train/8/n03013438_1458_0.jpg
6216,../dataset/train/8/n03013438_22237_0.jpg
6217,../dataset/train/8/n03398153_14226_0.jpg
6218,../dataset/train/8/n03398153_13832_0.jpg
6219,../dataset/train/8/n03604400_822_0.jpg
6220,../dataset/train/8/n03013438_30102_0.jpg
6221,../dataset/train/8/n03013438_7510_0.jpg
6222,../dataset/train/8/n03013438_34232_0.jpg
6223,../dataset/train/8/n03398153_579_0.jpg
6224,../dataset/train/8/n03013438_125_0.jpg
6225,../dataset/train/8/n04355511_6176_0.jpg
6226,../dataset/train/8/n03013438_29751_0.jpg
6227,../dataset/train/8/n04197878_1989_0.jpg
6228,../dataset/train/8/n03057724_2850_0.jpg
6229,../dataset/train/8/n03604400_35373_0.jpg
6230,../dataset/train/8/n03013438_6647_0.jpg
6231,../dataset/train/8/n04355511_1673_0.jpg
6232,../dataset/train/8/n04355511_610_1.jpg
6233,../dataset/train/8/n03398153_8475_0.jpg
6234,../dataset/train/8/n03013438_11919_0.jpg
6235,../dataset/train/8/n03398153_3605_0.jpg
6236,../dataset/train/8/n03013438_24819_0.jpg
6237,../dataset/train/8/n03062015_3237_0.jpg
6238,../dataset/train/8/n03062015_4077_0.jpg
6239,../dataset/train/8/n03604400_36010_2.jpg
6240,../dataset/train/8/n03398153_5850_0.jpg
6241,../dataset/train/8/n03398153_7583_0.jpg
6242,../dataset/train/8/n03057724_3185_0.jpg
6243,../dataset/train/8/n03604400_29136_0.jpg
6244,../dataset/train/8/n04355511_4800_0.jpg
6245,../dataset/train/8/n03398153_7222_0.jpg
6246,../dataset/train/8/n03062015_2146_0.jpg
6247,../dataset/train/8/n04355511_4552_0.jpg
6248,../dataset/train/8/n03062015_21165_0.jpg
6249,../dataset/train/8/n03062015_3364_0.jpg
6250,../dataset/train/8/n03604400_28990_0.jpg
6251,../dataset/train/8/n03604400_15544_0.jpg
6252,../dataset/train/8/n03604400_32443_0.jpg
6253,../dataset/train/8/n03786096_12524_0.jpg
6254,../dataset/train/8/n03062015_3486_0.jpg
6255,../dataset/train/8/n03786096_7166_0.jpg
6256,../dataset/train/8/n03604400_36490_0.jpg
6257,../dataset/train/8/n03398153_16841_0.jpg
6258,../dataset/train/8/n03062015_1175_0.jpg
6259,../dataset/train/8/n04355511_8333_0.jpg
6260,../dataset/train/8/n04355511_3130_0.jpg
6261,../dataset/train/8/n03062015_18769_0.jpg
6262,../dataset/train/8/n03062015_19816_0.jpg
6263,../dataset/train/8/n03604400_8351_0.jpg
6264,../dataset/train/8/n03786096_6779_0.jpg
6265,../dataset/train/8/n03604400_38533_0.jpg
6266,../dataset/train/8/n03062015_5134_0.jpg
6267,../dataset/train/8/n04355511_5600_0.jpg
6268,../dataset/train/8/n03604400_9335_0.jpg
6269,../dataset/train/8/n03604400_6695_0.jpg
6270,../dataset/train/8/n04355511_4714_0.jpg
6271,../dataset/train/8/n03062015_8336_0.jpg
6272,../dataset/train/8/n03013438_27069_0.jpg
6273,../dataset/train/8/n03062015_5748_0.jpg
6274,../dataset/train/8/n03604400_22035_0.jpg
6275,../dataset/train/8/n04355511_2689_0.jpg
6276,../dataset/train/8/n03013438_17722_0.jpg
6277,../dataset/train/8/n03062015_21024_0.jpg
6278,../dataset/train/8/n03013438_18285_0.jpg
6279,../dataset/train/8/n03604400_34871_0.jpg
6280,../dataset/train/8/n04355511_3783_0.jpg
6281,../dataset/train/8/n03062015_2234_1.jpg
6282,../dataset/train/8/n03604400_1149_0.jpg
6283,../dataset/train/8/n03062015_3674_0.jpg
6284,../dataset/train/8/n03013438_33371_0.jpg
6285,../dataset/train/8/n04197878_1480_0.jpg
6286,../dataset/train/8/n03604400_4317_0.jpg
6287,../dataset/train/8/n03013438_16797_0.jpg
6288,../dataset/train/8/n03398153_17027_0.jpg
6289,../dataset/train/8/n03398153_8657_0.jpg
6290,../dataset/train/8/n03062015_18582_0.jpg
6291,../dataset/train/8/n03398153_16087_0.jpg
6292,../dataset/train/8/n03057724_2601_0.jpg
6293,../dataset/train/8/n03013438_32031_0.jpg
6294,../dataset/train/8/n04355511_3627_0.jpg
6295,../dataset/train/8/n03398153_4701_0.jpg
6296,../dataset/train/8/n03062015_10518_0.jpg
6297,../dataset/train/8/n03062015_14788_0.jpg
6298,../dataset/train/8/n03013438_14836_0.jpg
6299,../dataset/train/8/n03398153_3320_0.jpg
6300,../dataset/train/8/n03604400_36400_0.jpg
6301,../dataset/train/8/n03062015_471_0.jpg
6302,../dataset/train/8/n04355511_7749_0.jpg
6303,../dataset/train/8/n03604400_2525_0.jpg
6304,../dataset/train/8/n04355511_8354_0.jpg
6305,../dataset/train/8/n04355511_8816_0.jpg
6306,../dataset/train/8/n03062015_5235_0.jpg
6307,../dataset/train/8/n03398153_4752_0.jpg
6308,../dataset/train/8/n03062015_4523_0.jpg
6309,../dataset/train/8/n04197878_4909_0.jpg
6310,../dataset/train/8/n03013438_18155_0.jpg
6311,../dataset/train/8/n03062015_11818_0.jpg
6312,../dataset/train/8/n03398153_11754_0.jpg
6313,../dataset/train/8/n04355511_8136_0.jpg
6314,../dataset/train/8/n03013438_6293_0.jpg
6315,../dataset/train/8/n04355511_4584_0.jpg
6316,../dataset/train/8/n03604400_32379_0.jpg
6317,../dataset/train/8/n03062015_11990_0.jpg
6318,../dataset/train/8/n03398153_801_0.jpg
6319,../dataset/train/8/n03062015_15018_0.jpg
6320,../dataset/train/8/n03013438_25231_0.jpg
6321,../dataset/train/8/n03604400_26980_0.jpg
6322,../dataset/train/8/n03013438_7903_0.jpg
6323,../dataset/train/8/n03604400_23609_0.jpg
6324,../dataset/train/8/n04355511_6018_0.jpg
6325,../dataset/train/8/n03013438_29858_0.jpg
6326,../dataset/train/8/n03013438_4651_0.jpg
6327,../dataset/train/8/n04355511_439_0.jpg
6328,../dataset/train/8/n04355511_8514_0.jpg
6329,../dataset/train/8/n03398153_3708_2.jpg
6330,../dataset/train/8/n04355511_4940_0.jpg
6331,../dataset/train/8/n03398153_99_0.jpg
6332,../dataset/train/8/n03398153_28052_0.jpg
6333,../dataset/train/8/n04197878_1394_0.jpg
6334,../dataset/train/8/n04197878_3078_0.jpg
6335,../dataset/train/8/n03013438_16537_0.jpg
6336,../dataset/train/8/n03604400_19541_0.jpg
6337,../dataset/train/8/n03062015_10241_0.jpg
6338,../dataset/train/8/n03398153_30930_0.jpg
6339,../dataset/train/8/n04355511_490_0.jpg
6340,../dataset/train/8/n03013438_29656_0.jpg
6341,../dataset/train/8/n03062015_5342_0.jpg
6342,../dataset/train/8/n03013438_4768_0.jpg
6343,../dataset/train/8/n03062015_21427_0.jpg
6344,../dataset/train/8/n03013438_21648_0.jpg
6345,../dataset/train/8/n03057724_1596_0.jpg
6346,../dataset/train/8/n04355511_739_0.jpg
6347,../dataset/train/8/n03013438_12009_0.jpg
6348,../dataset/train/8/n03062015_6013_0.jpg
6349,../dataset/train/8/n03062015_21351_0.jpg
6350,../dataset/train/8/n04355511_2203_0.jpg
6351,../dataset/train/8/n03013438_8140_0.jpg
6352,../dataset/train/8/n03013438_7139_0.jpg
6353,../dataset/train/8/n04355511_3379_0.jpg
6354,../dataset/train/8/n03062015_254_1.jpg
6355,../dataset/train/8/n03604400_9956_0.jpg
6356,../dataset/train/8/n04197878_2576_0.jpg
6357,../dataset/train/8/n03062015_9748_0.jpg
6358,../dataset/train/8/n03604400_1590_0.jpg
6359,../dataset/train/8/n03398153_2444_0.jpg
6360,../dataset/train/8/n03062015_19349_0.jpg
6361,../dataset/train/8/n03604400_8447_0.jpg
6362,../dataset/train/8/n03398153_10530_0.jpg
6363,../dataset/train/8/n03398153_27247_0.jpg
6364,../dataset/train/8/n03013438_4997_0.jpg
6365,../dataset/train/8/n03604400_27576_0.jpg
6366,../dataset/train/8/n03013438_3623_0.jpg
6367,../dataset/train/8/n03057724_2125_0.jpg
6368,../dataset/train/8/n03398153_10461_0.jpg
6369,../dataset/train/8/n03062015_18510_0.jpg
6370,../dataset/train/8/n03062015_6123_0.jpg
6371,../dataset/train/8/n03398153_27268_0.jpg
6372,../dataset/train/8/n03604400_16811_0.jpg
6373,../dataset/train/8/n03013438_19237_0.jpg
6374,../dataset/train/8/n03604400_8059_0.jpg
6375,../dataset/train/8/n03604400_26314_0.jpg
6376,../dataset/train/8/n04197878_4129_0.jpg
6377,../dataset/train/8/n03604400_6585_0.jpg
6378,../dataset/train/8/n03398153_6188_0.jpg
6379,../dataset/train/8/n03013438_18045_0.jpg
6380,../dataset/train/8/n03604400_28860_0.jpg
6381,../dataset/train/8/n03013438_313_0.jpg
6382,../dataset/train/8/n03062015_18267_0.jpg
6383,../dataset/train/8/n03062015_3167_0.jpg
6384,../dataset/train/8/n03604400_9890_0.jpg
6385,../dataset/train/8/n04355511_2315_0.jpg
6386,../dataset/train/8/n03013438_598_0.jpg
6387,../dataset/train/8/n03013438_30133_0.jpg
6388,../dataset/train/8/n03013438_31520_0.jpg
6389,../dataset/train/8/n03062015_19728_0.jpg
6390,../dataset/train/8/n03013438_18852_0.jpg
6391,../dataset/train/8/n03062015_20713_0.jpg
6392,../dataset/train/8/n03604400_9444_0.jpg
6393,../dataset/train/8/n03057724_2582_0.jpg
6394,../dataset/train/8/n03013438_15200_0.jpg
6395,../dataset/train/8/n03062015_17081_0.jpg
6396,../dataset/train/8/n03057724_1736_0.jpg
6397,../dataset/train/8/n03398153_5771_0.jpg
6398,../dataset/train/8/n03013438_23081_0.jpg
6399,../dataset/train/8/n03013438_15960_0.jpg
6400,../dataset/train/8/n03062015_9870_0.jpg
6401,../dataset/train/8/n03604400_33074_0.jpg
6402,../dataset/train/8/n03013438_10069_0.jpg
6403,../dataset/train/8/n03604400_4811_0.jpg
6404,../dataset/train/8/n03013438_17493_0.jpg
6405,../dataset/train/8/n03604400_26535_0.jpg
6406,../dataset/train/8/n03786096_7174_0.jpg
6407,../dataset/train/8/n04197878_1665_0.jpg
6408,../dataset/train/8/n03013438_30024_0.jpg
6409,../dataset/train/8/n04197878_2004_0.jpg
6410,../dataset/train/8/n04197878_1435_0.jpg
6411,../dataset/train/8/n03062015_2244_0.jpg
6412,../dataset/train/8/n03057724_2780_0.jpg
6413,../dataset/train/8/n04355511_4524_0.jpg
6414,../dataset/train/8/n03398153_3517_0.jpg
6415,../dataset/train/8/n03604400_6235_0.jpg
6416,../dataset/train/8/n03062015_12911_0.jpg
6417,../dataset/train/8/n04355511_907_0.jpg
6418,../dataset/train/8/n04355511_3009_0.jpg
6419,../dataset/train/8/n03062015_4090_0.jpg
6420,../dataset/train/8/n03398153_32_0.jpg
6421,../dataset/train/8/n03062015_3079_0.jpg
6422,../dataset/train/8/n04197878_3801_0.jpg
6423,../dataset/train/8/n03013438_34057_0.jpg
6424,../dataset/train/8/n04355511_6634_0.jpg
6425,../dataset/train/8/n03062015_3777_0.jpg
6426,../dataset/train/8/n03013438_934_0.jpg
6427,../dataset/train/8/n03604400_7692_0.jpg
6428,../dataset/train/8/n03062015_9882_0.jpg
6429,../dataset/train/8/n04355511_2422_0.jpg
6430,../dataset/train/8/n04355511_2753_0.jpg
6431,../dataset/train/8/n04355511_138_0.jpg
6432,../dataset/train/8/n03604400_34116_0.jpg
6433,../dataset/train/8/n04355511_5731_0.jpg
6434,../dataset/train/8/n03062015_2518_0.jpg
6435,../dataset/train/8/n03062015_20345_0.jpg
6436,../dataset/train/8/n04355511_1553_0.jpg
6437,../dataset/train/8/n03398153_1930_0.jpg
6438,../dataset/train/8/n04355511_337_0.jpg
6439,../dataset/train/8/n04355511_744_0.jpg
6440,../dataset/train/8/n03062015_13442_0.jpg
6441,../dataset/train/8/n03398153_2062_0.jpg
6442,../dataset/train/8/n03062015_8680_0.jpg
6443,../dataset/train/8/n03398153_13567_0.jpg
6444,../dataset/train/8/n03398153_120_0.jpg
6445,../dataset/train/8/n03786096_6751_0.jpg
6446,../dataset/train/8/n04355511_4319_0.jpg
6447,../dataset/train/8/n03062015_7115_0.jpg
6448,../dataset/train/8/n03062015_7766_0.jpg
6449,../dataset/train/8/n03604400_1128_0.jpg
6450,../dataset/train/8/n03604400_19303_0.jpg
6451,../dataset/train/8/n04355511_1032_0.jpg
6452,../dataset/train/8/n03062015_3371_0.jpg
6453,../dataset/train/8/n03062015_21132_0.jpg
6454,../dataset/train/8/n03062015_19971_0.jpg
6455,../dataset/train/8/n04355511_8153_0.jpg
6456,../dataset/train/8/n03013438_2607_0.jpg
6457,../dataset/train/8/n03062015_5671_0.jpg
6458,../dataset/train/8/n03013438_18411_0.jpg
6459,../dataset/train/8/n03013438_18476_0.jpg
6460,../dataset/train/8/n04355511_4547_0.jpg
6461,../dataset/train/8/n04355511_3263_0.jpg
6462,../dataset/train/8/n03013438_21102_0.jpg
6463,../dataset/train/8/n03604400_4147_0.jpg
6464,../dataset/train/8/n04197878_926_0.jpg
6465,../dataset/train/8/n03062015_17070_0.jpg
6466,../dataset/train/8/n03013438_33799_0.jpg
6467,../dataset/train/8/n03062015_3209_0.jpg
6468,../dataset/train/8/n03398153_7322_0.jpg
6469,../dataset/train/8/n03398153_8415_0.jpg
6470,../dataset/train/8/n03013438_189_0.jpg
6471,../dataset/train/8/n03062015_2971_0.jpg
6472,../dataset/train/8/n03398153_4900_0.jpg
6473,../dataset/train/8/n03013438_12569_0.jpg
6474,../dataset/train/8/n03398153_414_0.jpg
6475,../dataset/train/8/n03398153_4831_0.jpg
6476,../dataset/train/8/n03398153_2549_0.jpg
6477,../dataset/train/8/n03013438_16738_0.jpg
6478,../dataset/train/8/n03062015_3043_0.jpg
6479,../dataset/train/8/n03604400_2666_0.jpg
6480,../dataset/train/8/n03398153_4984_0.jpg
6481,../dataset/train/8/n03057724_2207_0.jpg
6482,../dataset/train/8/n03398153_16536_0.jpg
6483,../dataset/train/8/n03786096_12514_0.jpg
6484,../dataset/train/8/n03604400_3247_0.jpg
6485,../dataset/train/8/n03604400_18105_0.jpg
6486,../dataset/train/8/n03604400_19749_0.jpg
6487,../dataset/train/8/n03398153_9355_0.jpg
6488,../dataset/train/8/n03062015_3288_0.jpg
6489,../dataset/train/8/n03398153_31462_0.jpg
6490,../dataset/train/8/n04197878_6010_0.jpg
6491,../dataset/train/8/n03604400_35519_0.jpg
6492,../dataset/train/8/n03062015_14854_1.jpg
6493,../dataset/train/8/n03062015_7642_0.jpg
6494,../dataset/train/8/n04355511_7560_0.jpg
6495,../dataset/train/8/n04197878_178_0.jpg
6496,../dataset/train/8/n03398153_15941_0.jpg
6497,../dataset/train/8/n03398153_16389_0.jpg
6498,../dataset/train/8/n03604400_3462_0.jpg
6499,../dataset/train/8/n03057724_618_0.jpg
6500,../dataset/train/8/n04355511_1758_0.jpg
6501,../dataset/train/8/n03062015_3129_0.jpg
6502,../dataset/train/8/n03062015_357_0.jpg
6503,../dataset/train/8/n04197878_2221_0.jpg
6504,../dataset/train/8/n04355511_3544_0.jpg
6505,../dataset/train/8/n04355511_1498_0.jpg
6506,../dataset/train/8/n03786096_4982_0.jpg
6507,../dataset/train/8/n04197878_2639_0.jpg
6508,../dataset/train/8/n03398153_7427_0.jpg
6509,../dataset/train/8/n03062015_16527_0.jpg
6510,../dataset/train/8/n03604400_18964_0.jpg
6511,../dataset/train/8/n03013438_8133_0.jpg
6512,../dataset/train/8/n03398153_7745_0.jpg
6513,../dataset/train/8/n03057724_3108_0.jpg
6514,../dataset/train/8/n03062015_5406_0.jpg
6515,../dataset/train/8/n03604400_37937_0.jpg
6516,../dataset/train/8/n03013438_10199_0.jpg
6517,../dataset/train/8/n03398153_12226_0.jpg
6518,../dataset/train/8/n04197878_2706_0.jpg
6519,../dataset/train/8/n04355511_379_0.jpg
6520,../dataset/train/8/n04197878_2661_0.jpg
6521,../dataset/train/8/n03398153_31554_0.jpg
6522,../dataset/train/8/n03604400_24112_0.jpg
6523,../dataset/train/8/n03604400_29733_0.jpg
6524,../dataset/train/8/n03398153_4145_0.jpg
6525,../dataset/train/8/n03013438_12856_0.jpg
6526,../dataset/train/8/n04355511_4727_0.jpg
6527,../dataset/train/8/n03062015_4855_0.jpg
6528,../dataset/train/8/n03013438_6491_0.jpg
6529,../dataset/train/8/n03398153_20795_0.jpg
6530,../dataset/train/8/n03013438_18956_0.jpg
6531,../dataset/train/8/n03398153_3901_0.jpg
6532,../dataset/train/8/n03062015_327_0.jpg
6533,../dataset/train/8/n04197878_3327_0.jpg
6534,../dataset/train/8/n03013438_22869_0.jpg
6535,../dataset/train/8/n03398153_10580_0.jpg
6536,../dataset/train/8/n03398153_7449_0.jpg
6537,../dataset/train/8/n03062015_12690_0.jpg
6538,../dataset/train/8/n03013438_8084_0.jpg
6539,../dataset/train/8/n03604400_38948_0.jpg
6540,../dataset/train/8/n03604400_34928_0.jpg
6541,../dataset/train/8/n03604400_4479_0.jpg
6542,../dataset/train/8/n03398153_2029_0.jpg
6543,../dataset/train/8/n03604400_18846_0.jpg
6544,../dataset/train/8/n04355511_277_0.jpg
6545,../dataset/train/8/n03398153_4402_0.jpg
6546,../dataset/train/8/n03062015_3951_1.jpg
6547,../dataset/train/8/n03062015_17197_0.jpg
6548,../dataset/train/8/n03013438_20541_0.jpg
6549,../dataset/train/8/n03604400_22917_0.jpg
6550,../dataset/train/8/n03786096_6050_1.jpg
6551,../dataset/train/8/n04355511_6629_0.jpg
6552,../dataset/train/8/n03057724_1706_0.jpg
6553,../dataset/train/8/n04355511_8446_0.jpg
6554,../dataset/train/8/n03398153_15657_0.jpg
6555,../dataset/train/8/n03398153_8483_0.jpg
6556,../dataset/train/8/n04355511_2265_0.jpg
6557,../dataset/train/8/n04355511_6723_0.jpg
6558,../dataset/train/8/n03604400_36282_0.jpg
6559,../dataset/train/8/n03398153_7769_0.jpg
6560,../dataset/train/8/n03013438_19226_0.jpg
6561,../dataset/train/8/n03013438_30713_0.jpg
6562,../dataset/train/8/n03398153_11590_0.jpg
6563,../dataset/train/8/n03398153_14176_0.jpg
6564,../dataset/train/8/n03013438_26079_0.jpg
6565,../dataset/train/8/n03604400_13768_0.jpg
6566,../dataset/train/8/n03604400_8007_0.jpg
6567,../dataset/train/8/n04355511_8546_0.jpg
6568,../dataset/train/8/n03062015_122_1.jpg
6569,../dataset/train/8/n04355511_575_0.jpg
6570,../dataset/train/8/n03013438_30368_0.jpg
6571,../dataset/train/8/n04355511_9051_0.jpg
6572,../dataset/train/8/n03398153_27196_0.jpg
6573,../dataset/train/8/n03013438_26257_0.jpg
6574,../dataset/train/8/n03013438_36099_0.jpg
